sec_code,sec_name,announcement_title,announcement_time,announcement_id,local_path,source_url
002634,棒杰股份,2024年年度报告,2025-04-26 00:00:00,1223320330,reports_raw/companies/002_sz_main/002634_棒杰股份/2024/1223320330.pdf,https://static.cninfo.com.cn/finalpage/2025-04-26/1223320330.PDF
002635,安洁科技,2024年年度报告,2025-03-28 00:00:00,1222928147,reports_raw/companies/002_sz_main/002635_安洁科技/2024/1222928147.pdf,https://static.cninfo.com.cn/finalpage/2025-03-28/1222928147.PDF
002636,金安国纪,2024年年度报告,2025-04-29 00:00:00,1223375784,reports_raw/companies/002_sz_main/002636_金安国纪/2024/1223375784.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223375784.PDF
002640,跨境通,2024年年度报告,2025-03-29 00:00:00,1222942844,reports_raw/companies/002_sz_main/002640_跨境通/2024/1222942844.pdf,https://static.cninfo.com.cn/finalpage/2025-03-29/1222942844.PDF
002642,荣联科技,2024年年度报告,2025-04-02 00:00:00,1222985038,reports_raw/companies/002_sz_main/002642_荣联科技/2024/1222985038.pdf,https://static.cninfo.com.cn/finalpage/2025-04-02/1222985038.PDF
002647,*ST仁东,2024年年度报告,2025-04-29 00:00:00,1223385008,reports_raw/companies/002_sz_main/002647_ST仁东/2024/1223385008.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223385008.PDF
002648,卫星化学,2024年年度报告,2025-03-25 00:00:00,1222880198,reports_raw/companies/002_sz_main/002648_卫星化学/2024/1222880198.pdf,https://static.cninfo.com.cn/finalpage/2025-03-25/1222880198.PDF
002650,ST加加,2024年年度报告,2025-04-29 00:00:00,1223379072,reports_raw/companies/002_sz_main/002650_ST加加/2024/1223379072.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223379072.PDF
002652,扬子新材,2024年年度报告,2025-04-09 00:00:00,1223030484,reports_raw/companies/002_sz_main/002652_扬子新材/2024/1223030484.pdf,https://static.cninfo.com.cn/finalpage/2025-04-09/1223030484.PDF
002653,海思科,2024年年度报告,2025-04-12 00:00:00,1223068553,reports_raw/companies/002_sz_main/002653_海思科/2024/1223068553.pdf,https://static.cninfo.com.cn/finalpage/2025-04-12/1223068553.PDF
002655,共达电声,2024年年度报告,2025-04-03 00:00:00,1222992048,reports_raw/companies/002_sz_main/002655_共达电声/2024/1222992048.pdf,https://static.cninfo.com.cn/finalpage/2025-04-03/1222992048.PDF
002656,ST摩登,2024年年度报告,2025-04-28 00:00:00,1223326997,reports_raw/companies/002_sz_main/002656_ST摩登/2024/1223326997.pdf,https://static.cninfo.com.cn/finalpage/2025-04-28/1223326997.PDF
002658,雪迪龙,2024年年度报告,2025-03-28 00:00:00,1222925910,reports_raw/companies/002_sz_main/002658_雪迪龙/2024/1222925910.pdf,https://static.cninfo.com.cn/finalpage/2025-03-28/1222925910.PDF
002660,茂硕电源,2024年年度报告,2025-03-28 00:00:00,1222924084,reports_raw/companies/002_sz_main/002660_茂硕电源/2024/1222924084.pdf,https://static.cninfo.com.cn/finalpage/2025-03-28/1222924084.PDF
