sec_code,sec_name,announcement_title,announcement_time,announcement_id,local_path,source_url
002324,普利特,2024年年度报告,2025-04-19 00:00:00,1223153726,reports_raw/companies/002_sz_main/002324_普利特/2024/1223153726.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223153726.PDF
002330,得利斯,2024年年度报告,2025-04-16 00:00:00,1223101858,reports_raw/companies/002_sz_main/002330_得利斯/2024/1223101858.pdf,https://static.cninfo.com.cn/finalpage/2025-04-16/1223101858.PDF
002349,精华制药,2024年年度报告,2025-04-15 00:00:00,1223094609,reports_raw/companies/002_sz_main/002349_精华制药/2024/1223094609.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223094609.PDF
002354,天娱数科,2024年年度报告,2025-04-18 00:00:00,1223128415,reports_raw/companies/002_sz_main/002354_天娱数科/2024/1223128415.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223128415.PDF
002372,伟星新材,2024年年度报告,2025-04-16 00:00:00,1223102793,reports_raw/companies/002_sz_main/002372_伟星新材/2024/1223102793.pdf,https://static.cninfo.com.cn/finalpage/2025-04-16/1223102793.PDF
002373,千方科技,2024年年度报告,2025-04-19 00:00:00,1223150393,reports_raw/companies/002_sz_main/002373_千方科技/2024/1223150393.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223150393.PDF
002383,合众思壮,2024年年度报告,2025-04-18 00:00:00,1223123771,reports_raw/companies/002_sz_main/002383_合众思壮/2024/1223123771.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223123771.PDF
002390,信邦制药,2024年年度报告,2025-04-15 00:00:00,1223091721,reports_raw/companies/002_sz_main/002390_信邦制药/2024/1223091721.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223091721.PDF
002391,长青股份,2024年年度报告,2025-04-18 00:00:00,1223124406,reports_raw/companies/002_sz_main/002391_长青股份/2024/1223124406.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223124406.PDF
002395,双象股份,2024年年度报告,2025-04-15 00:00:00,1223091574,reports_raw/companies/002_sz_main/002395_双象股份/2024/1223091574.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223091574.PDF
002413,雷科防务,2024年年度报告,2025-04-19 00:00:00,1223149241,reports_raw/companies/002_sz_main/002413_雷科防务/2024/1223149241.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223149241.PDF
002415,海康威视,2024年年度报告,2025-04-19 00:00:00,1223153152,reports_raw/companies/002_sz_main/002415_海康威视/2024/1223153152.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223153152.PDF
002429,兆驰股份,2024年年度报告,2025-04-17 00:00:00,1223113522,reports_raw/companies/002_sz_main/002429_兆驰股份/2024/1223113522.pdf,https://static.cninfo.com.cn/finalpage/2025-04-17/1223113522.PDF
002438,江苏神通,2024年年度报告,2025-04-15 00:00:00,1223093730,reports_raw/companies/002_sz_main/002438_江苏神通/2024/1223093730.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223093730.PDF
002439,启明星辰,2024年年度报告,2025-04-15 00:00:00,1223095781,reports_raw/companies/002_sz_main/002439_启明星辰/2024/1223095781.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223095781.PDF
002445,中南文化,2024年年度报告,2025-04-19 00:00:00,1223149467,reports_raw/companies/002_sz_main/002445_中南文化/2024/1223149467.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223149467.PDF
002449,国星光电,2024年年度报告,2025-04-19 00:00:00,1223149662,reports_raw/companies/002_sz_main/002449_国星光电/2024/1223149662.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223149662.PDF
002471,中超控股,2024年年度报告,2025-04-15 00:00:00,1223094007,reports_raw/companies/002_sz_main/002471_中超控股/2024/1223094007.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223094007.PDF
002474,榕基软件,2024年年度报告,2025-04-18 00:00:00,1223122698,reports_raw/companies/002_sz_main/002474_榕基软件/2024/1223122698.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223122698.PDF
002479,富春环保,2024年年度报告,2025-04-15 00:00:00,1223096114,reports_raw/companies/002_sz_main/002479_富春环保/2024/1223096114.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223096114.PDF
002487,大金重工,2024年年度报告,2025-04-12 00:00:00,1223067849,reports_raw/companies/002_sz_main/002487_大金重工/2024/1223067849.pdf,https://static.cninfo.com.cn/finalpage/2025-04-12/1223067849.PDF
002492,恒基达鑫,2024年年度报告,2025-04-19 00:00:00,1223155398,reports_raw/companies/002_sz_main/002492_恒基达鑫/2024/1223155398.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223155398.PDF
002494,华斯股份,2024年年度报告,2025-04-16 00:00:00,1223099481,reports_raw/companies/002_sz_main/002494_华斯股份/2024/1223099481.pdf,https://static.cninfo.com.cn/finalpage/2025-04-16/1223099481.PDF
002521,齐峰新材,2024年年度报告,2025-04-12 00:00:00,1223069087,reports_raw/companies/002_sz_main/002521_齐峰新材/2024/1223069087.pdf,https://static.cninfo.com.cn/finalpage/2025-04-12/1223069087.PDF
002522,浙江众成,2024年年度报告,2025-04-19 00:00:00,1223145502,reports_raw/companies/002_sz_main/002522_浙江众成/2024/1223145502.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223145502.PDF
002532,天山铝业,2024年年度报告,2025-04-18 00:00:00,1223122101,reports_raw/companies/002_sz_main/002532_天山铝业/2024/1223122101.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223122101.PDF
002541,鸿路钢构,2024年年度报告,2025-04-18 00:00:00,1223127330,reports_raw/companies/002_sz_main/002541_鸿路钢构/2024/1223127330.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223127330.PDF
002548,金新农,2024年年度报告,2025-04-15 00:00:00,1223093006,reports_raw/companies/002_sz_main/002548_金新农/2024/1223093006.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223093006.PDF
002550,千红制药,2024年年度报告,2025-04-19 00:00:00,1223142459,reports_raw/companies/002_sz_main/002550_千红制药/2024/1223142459.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223142459.PDF
002555,三七互娱,2024年年度报告,2025-04-19 00:00:00,1223144140,reports_raw/companies/002_sz_main/002555_三七互娱/2024/1223144140.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223144140.PDF
002556,辉隆股份,2024年年度报告,2025-04-17 00:00:00,1223111192,reports_raw/companies/002_sz_main/002556_辉隆股份/2024/1223111192.pdf,https://static.cninfo.com.cn/finalpage/2025-04-17/1223111192.PDF
002566,益盛药业,2024年年度报告,2025-04-18 00:00:00,1223120990,reports_raw/companies/002_sz_main/002566_益盛药业/2024/1223120990.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223120990.PDF
002571,德力股份,2024年年度报告,2025-04-18 00:00:00,1223123367,reports_raw/companies/002_sz_main/002571_德力股份/2024/1223123367.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223123367.PDF
002573,清新环境,2024年年度报告,2025-04-18 00:00:00,1223128039,reports_raw/companies/002_sz_main/002573_清新环境/2024/1223128039.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223128039.PDF
002588,史丹利,2024年年度报告,2025-04-18 00:00:00,1223122753,reports_raw/companies/002_sz_main/002588_史丹利/2024/1223122753.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223122753.PDF
002590,万安科技,2024年年度报告,2025-04-11 00:00:00,1223056461,reports_raw/companies/002_sz_main/002590_万安科技/2024/1223056461.pdf,https://static.cninfo.com.cn/finalpage/2025-04-11/1223056461.PDF
002593,日上集团,2024年年度报告,2025-04-15 00:00:00,1223093551,reports_raw/companies/002_sz_main/002593_日上集团/2024/1223093551.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223093551.PDF
002596,海南瑞泽,2024年年度报告,2025-04-19 00:00:00,1223151570,reports_raw/companies/002_sz_main/002596_海南瑞泽/2024/1223151570.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223151570.PDF
002597,金禾实业,2024年年度报告,2025-04-18 00:00:00,1223125114,reports_raw/companies/002_sz_main/002597_金禾实业/2024/1223125114.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223125114.PDF
002631,德尔未来,2024年年度报告,2025-04-19 00:00:00,1223151446,reports_raw/companies/002_sz_main/002631_德尔未来/2024/1223151446.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223151446.PDF
002633,申科股份,2024年年度报告,2025-04-18 00:00:00,1223130843,reports_raw/companies/002_sz_main/002633_申科股份/2024/1223130843.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223130843.PDF
002653,海思科,2024年年度报告,2025-04-12 00:00:00,1223068553,reports_raw/companies/002_sz_main/002653_海思科/2024/1223068553.pdf,https://static.cninfo.com.cn/finalpage/2025-04-12/1223068553.PDF
002663,普邦股份,2024年年度报告,2025-04-16 00:00:00,1223100602,reports_raw/companies/002_sz_main/002663_普邦股份/2024/1223100602.pdf,https://static.cninfo.com.cn/finalpage/2025-04-16/1223100602.PDF
002664,信质集团,2024年年度报告,2025-04-18 00:00:00,1223126826,reports_raw/companies/002_sz_main/002664_信质集团/2024/1223126826.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223126826.PDF
002676,顺威股份,2024年年度报告,2025-04-15 00:00:00,1223092879,reports_raw/companies/002_sz_main/002676_顺威股份/2024/1223092879.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223092879.PDF
002685,华东重机,2024年年度报告,2025-04-11 00:00:00,1223055101,reports_raw/companies/002_sz_main/002685_华东重机/2024/1223055101.pdf,https://static.cninfo.com.cn/finalpage/2025-04-11/1223055101.PDF
002691,冀凯股份,2024年年度报告,2025-04-19 00:00:00,1223151262,reports_raw/companies/002_sz_main/002691_冀凯股份/2024/1223151262.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223151262.PDF
002695,煌上煌,2024年年度报告,2025-04-12 00:00:00,1223068321,reports_raw/companies/002_sz_main/002695_煌上煌/2024/1223068321.pdf,https://static.cninfo.com.cn/finalpage/2025-04-12/1223068321.PDF
002697,红旗连锁,2024年年度报告,2025-04-19 00:00:00,1223142268,reports_raw/companies/002_sz_main/002697_红旗连锁/2024/1223142268.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223142268.PDF
002709,天赐材料,2024年年度报告,2025-04-15 00:00:00,1223095035,reports_raw/companies/002_sz_main/002709_天赐材料/2024/1223095035.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223095035.PDF
002712,思美传媒,2024年年度报告,2025-04-19 00:00:00,1223147215,reports_raw/companies/002_sz_main/002712_思美传媒/2024/1223147215.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223147215.PDF
002734,利民股份,2024年年度报告,2025-04-18 00:00:00,1223126979,reports_raw/companies/002_sz_main/002734_利民股份/2024/1223126979.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223126979.PDF
002736,国信证券,2024年年度报告,2025-04-19 00:00:00,1223150227,reports_raw/companies/002_sz_main/002736_国信证券/2024/1223150227.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223150227.PDF
002757,南兴股份,2024年年度报告,2025-04-19 00:00:00,1223147381,reports_raw/companies/002_sz_main/002757_南兴股份/2024/1223147381.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223147381.PDF
002800,天顺股份,2024年年度报告,2025-04-18 00:00:00,1223124522,reports_raw/companies/002_sz_main/002800_天顺股份/2024/1223124522.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223124522.PDF
002815,崇达技术,2024年年度报告,2025-04-17 00:00:00,1223109893,reports_raw/companies/002_sz_main/002815_崇达技术/2024/1223109893.pdf,https://static.cninfo.com.cn/finalpage/2025-04-17/1223109893.PDF
002823,凯中精密,2024年年度报告,2025-04-16 00:00:00,1223101339,reports_raw/companies/002_sz_main/002823_凯中精密/2024/1223101339.pdf,https://static.cninfo.com.cn/finalpage/2025-04-16/1223101339.PDF
002828,贝肯能源,2024年年度报告,2025-04-18 00:00:00,1223121503,reports_raw/companies/002_sz_main/002828_贝肯能源/2024/1223121503.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223121503.PDF
002846,英联股份,2024年年度报告,2025-04-18 00:00:00,1223126245,reports_raw/companies/002_sz_main/002846_英联股份/2024/1223126245.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223126245.PDF
002850,科达利,2024年年度报告,2025-04-18 00:00:00,1223126375,reports_raw/companies/002_sz_main/002850_科达利/2024/1223126375.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223126375.PDF
002857,三晖电气,2024年年度报告,2025-04-16 00:00:00,1223099045,reports_raw/companies/002_sz_main/002857_三晖电气/2024/1223099045.pdf,https://static.cninfo.com.cn/finalpage/2025-04-16/1223099045.PDF
002859,洁美科技,2024年年度报告,2025-04-15 00:00:00,1223095077,reports_raw/companies/002_sz_main/002859_洁美科技/2024/1223095077.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223095077.PDF
002862,实丰文化,2024年年度报告,2025-04-15 00:00:00,1223095995,reports_raw/companies/002_sz_main/002862_实丰文化/2024/1223095995.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223095995.PDF
002884,凌霄泵业,2024年年度报告,2025-04-11 00:00:00,1223056727,reports_raw/companies/002_sz_main/002884_凌霄泵业/2024/1223056727.pdf,https://static.cninfo.com.cn/finalpage/2025-04-11/1223056727.PDF
002890,弘宇股份,2024年年度报告,2025-04-17 00:00:00,1223109941,reports_raw/companies/002_sz_main/002890_弘宇股份/2024/1223109941.pdf,https://static.cninfo.com.cn/finalpage/2025-04-17/1223109941.PDF
002896,中大力德,2024年年度报告,2025-04-18 00:00:00,1223126845,reports_raw/companies/002_sz_main/002896_中大力德/2024/1223126845.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223126845.PDF
002905,金逸影视,2024年年度报告,2025-04-15 00:00:00,1223095551,reports_raw/companies/002_sz_main/002905_金逸影视/2024/1223095551.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223095551.PDF
002918,蒙娜丽莎,2024年年度报告,2025-04-18 00:00:00,1223127298,reports_raw/companies/002_sz_main/002918_蒙娜丽莎/2024/1223127298.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223127298.PDF
002935,天奥电子,2024年年度报告,2025-04-12 00:00:00,1223068984,reports_raw/companies/002_sz_main/002935_天奥电子/2024/1223068984.pdf,https://static.cninfo.com.cn/finalpage/2025-04-12/1223068984.PDF
002960,青鸟消防,2024年年度报告,2025-04-15 00:00:00,1223096573,reports_raw/companies/002_sz_main/002960_青鸟消防/2024/1223096573.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223096573.PDF
002963,豪尔赛,2024年年度报告,2025-04-11 00:00:00,1223055465,reports_raw/companies/002_sz_main/002963_豪尔赛/2024/1223055465.pdf,https://static.cninfo.com.cn/finalpage/2025-04-11/1223055465.PDF
002980,华盛昌,2024年年度报告,2025-04-18 00:00:00,1223124792,reports_raw/companies/002_sz_main/002980_华盛昌/2024/1223124792.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223124792.PDF
002982,湘佳股份,2024年年度报告,2025-04-19 00:00:00,1223142535,reports_raw/companies/002_sz_main/002982_湘佳股份/2024/1223142535.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223142535.PDF
002987,京北方,2024年年度报告,2025-04-12 00:00:00,1223070467,reports_raw/companies/002_sz_main/002987_京北方/2024/1223070467.pdf,https://static.cninfo.com.cn/finalpage/2025-04-12/1223070467.PDF
002990,盛视科技,2024年年度报告,2025-04-12 00:00:00,1223070667,reports_raw/companies/002_sz_main/002990_盛视科技/2024/1223070667.pdf,https://static.cninfo.com.cn/finalpage/2025-04-12/1223070667.PDF
002991,甘源食品,2024年年度报告,2025-04-19 00:00:00,1223155852,reports_raw/companies/002_sz_main/002991_甘源食品/2024/1223155852.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223155852.PDF
002995,天地在线,2024年年度报告,2025-04-19 00:00:00,1223142648,reports_raw/companies/002_sz_main/002995_天地在线/2024/1223142648.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223142648.PDF
003001,中岩大地,2024年年度报告,2025-04-18 00:00:00,1223128217,reports_raw/companies/003_sz_main/003001_中岩大地/2024/1223128217.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223128217.PDF
003012,东鹏控股,2024年年度报告,2025-04-19 00:00:00,1223150769,reports_raw/companies/003_sz_main/003012_东鹏控股/2024/1223150769.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223150769.PDF
003015,日久光电,2024年年度报告,2025-04-15 00:00:00,1223091255,reports_raw/companies/003_sz_main/003015_日久光电/2024/1223091255.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223091255.PDF
003036,泰坦股份,2024年年度报告,2025-04-18 00:00:00,1223121074,reports_raw/companies/003_sz_main/003036_泰坦股份/2024/1223121074.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223121074.PDF
003040,楚天龙,2024年年度报告,2025-04-19 00:00:00,1223143862,reports_raw/companies/003_sz_main/003040_楚天龙/2024/1223143862.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223143862.PDF
200016,深康佳Ｂ,2024年年度报告（英文版）,2025-04-15 00:00:00,1223095842,reports_raw/companies/200_sz_b/200016_深康佳Ｂ/2024/1223095842.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223095842.PDF
200581,苏威孚Ｂ,2024年年度报告（英文版）,2025-04-18 00:00:00,1223125280,reports_raw/companies/200_sz_b/200581_苏威孚Ｂ/2024/1223125280.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223125280.PDF
200625,长  安Ｂ,2024年年度报告（英文版）,2025-04-11 00:00:00,1223057068,reports_raw/companies/200_sz_b/200625_长_安Ｂ/2024/1223057068.pdf,https://static.cninfo.com.cn/finalpage/2025-04-11/1223057068.PDF
200771,杭汽轮Ｂ,2024年年度报告,2025-04-15 00:00:00,1223096394,reports_raw/companies/200_sz_b/200771_杭汽轮Ｂ/2024/1223096394.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223096394.PDF
200869,张  裕Ｂ,2024年年度报告（英文版）,2025-04-18 00:00:00,1223125974,reports_raw/companies/200_sz_b/200869_张_裕Ｂ/2024/1223125974.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223125974.PDF
300003,乐普医疗,2024年年度报告,2025-04-19 00:00:00,1223154451,reports_raw/companies/300_chinext/300003_乐普医疗/2024/1223154451.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223154451.PDF
300012,华测检测,2024年年度报告,2025-04-18 00:00:00,1223121668,reports_raw/companies/300_chinext/300012_华测检测/2024/1223121668.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223121668.PDF
300013,*ST新宁,2024年年度报告,2025-04-16 00:00:00,1223099757,reports_raw/companies/300_chinext/300013_ST新宁/2024/1223099757.pdf,https://static.cninfo.com.cn/finalpage/2025-04-16/1223099757.PDF
300014,亿纬锂能,2024年年度报告,2025-04-18 00:00:00,1223125812,reports_raw/companies/300_chinext/300014_亿纬锂能/2024/1223125812.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223125812.PDF
300016,北陆药业,2024年年度报告,2025-04-18 00:00:00,1223128874,reports_raw/companies/300_chinext/300016_北陆药业/2024/1223128874.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223128874.PDF
300017,网宿科技,2024年年度报告,2025-04-15 00:00:00,1223092214,reports_raw/companies/300_chinext/300017_网宿科技/2024/1223092214.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223092214.PDF
300024,机器人,2024年年度报告,2025-04-19 00:00:00,1223152070,reports_raw/companies/300_chinext/300024_机器人/2024/1223152070.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223152070.PDF
300027,华谊兄弟,2024年年度报告,2025-04-19 00:00:00,1223150007,reports_raw/companies/300_chinext/300027_华谊兄弟/2024/1223150007.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223150007.PDF
300039,上海凯宝,2024年年度报告,2025-04-16 00:00:00,1223103081,reports_raw/companies/300_chinext/300039_上海凯宝/2024/1223103081.pdf,https://static.cninfo.com.cn/finalpage/2025-04-16/1223103081.PDF
300045,华力创通,2024年年度报告,2025-04-18 00:00:00,1223126757,reports_raw/companies/300_chinext/300045_华力创通/2024/1223126757.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223126757.PDF
300055,万邦达,2024年年度报告,2025-04-18 00:00:00,1223823789,reports_raw/companies/300_chinext/300055_万邦达/2024/1223823789.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223823789.pdf
300066,三川智慧,2024年年度报告,2025-04-19 00:00:00,1223146539,reports_raw/companies/300_chinext/300066_三川智慧/2024/1223146539.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223146539.PDF
